,Children,Age,Income,Marital,Gender,Churn,Tenure,MonthlyCharge
9150,0,54,59248.25,Married,Female,No,59.40499,154.9755
9151,3,42,83543.98,Divorced,Male,No,69.97252,129.9621
9152,0,48,28836.94,Married,Male,No,71.32593,262.6106
9153,5,68,7228.19,Widowed,Female,No,65.52,192.4885
9154,1,34,52251.85,Divorced,Female,No,62.6237,210.1051
9155,1,88,22324.49,Divorced,Male,No,60.18256,184.9785
9156,3,28,35299.63,Married,Female,No,61.49796,200.1323
9157,1,28,158549.3,Never Married,Female,No,62.97217,165.0113
9158,3,28,15535.84,Separated,Male,No,62.6093,169.9378
9159,3,23,66034.48,Divorced,Female,No,69.82129,162.497
9160,1,77,24997.36,Never Married,Male,No,39.72823,112.4844
9161,0,23,49372.8,Widowed,Female,No,67.18365,159.9476
9162,1,56,13031.07,Widowed,Female,No,56.37162,174.9755
9163,1,82,83813.21,Separated,Male,No,39.62761,194.9768
9164,3,81,19645.07,Divorced,Male,No,69.62503,104.9629
9165,1,44,79942.93,Widowed,Male,No,66.57985,107.482
9166,3,21,80492.82,Widowed,Male,No,63.86178,162.4982
9167,1,74,125568.9,Widowed,Female,No,50.8968,202.6829
9168,1,85,23206.42,Separated,Male,No,55.70433,142.4827
9169,1,61,50335.34,Married,Male,No,71.86603,139.965
9170,0,39,69555.01,Widowed,Female,No,67.20074,127.4783
9171,1,32,39798.55,Never Married,Female,No,63.85056,184.9785
9172,4,56,11345.68,Married,Male,No,66.27924,162.4538
9173,0,59,19224.86,Separated,Female,No,64.72745,94.97283
9174,1,80,14174.86,Widowed,Female,No,63.71215,164.9647
9175,3,68,72757.38,Separated,Female,No,62.77605,242.6143
9176,1,48,25866.34,Widowed,Male,No,67.35833,275.1336
9177,1,55,77381.71,Married,Male,No,49.19446,127.525
9178,8,38,65841.5,Never Married,Female,No,49.42466,129.9483
9179,0,86,128998.6,Divorced,Female,No,56.92191,162.4689
9180,4,69,256998.4,Married,Female,No,71.24132,174.9755
9181,0,31,42412.99,Married,Female,No,52.79539,147.4713
9182,2,24,147889.4,Separated,Female,No,70.69994,105.011
9183,1,77,41646.4,Separated,Male,No,71.07066,149.9741
9184,2,70,67156.12,Married,Male,No,46.04347,204.9797
9185,1,32,125034.1,Married,Male,No,56.56921,169.9378
9186,2,36,23826.48,Married,Female,No,56.54849,192.4567
9187,4,46,56537.74,Divorced,Male,No,45.62467,159.9512
9188,2,53,24311.42,Married,Female,No,48.82939,245.1457
9189,1,88,33217.6,Separated,Female,No,61.88298,127.4958
9190,1,46,32703.9,Never Married,Female,No,57.98641,172.4441
9191,0,77,30154.63,Separated,Male,No,46.66704,149.9378
9192,4,54,34134.21,Separated,Male,No,60.43193,214.9663
9193,0,85,61525.98,Divorced,Female,No,68.77621,210.138
9194,1,44,83675.85,Divorced,Female,No,55.97317,287.6427
9195,0,19,48292.64,Separated,Male,No,55.27092,139.9979
9196,3,70,13233.7,Separated,Female,No,61.42667,232.624
9197,2,65,55820.82,Divorced,Male,No,67.71954,159.9349
9198,0,65,62475.24,Widowed,Nonbinary,No,52.99707,119.9568
9199,0,48,27065.58,Divorced,Female,No,48.61807,207.6094
9200,1,82,31023.93,Never Married,Male,No,52.30521,149.9378
9201,0,30,57145.52,Widowed,Female,No,71.48476,152.4579
9202,1,53,22280.3,Never Married,Female,No,52.78111,225.132
9203,4,82,26417.57,Married,Male,No,64.82482,159.9349
9204,7,18,42841.97,Separated,Male,No,59.20412,220.1478
9205,3,80,22720.66,Separated,Female,No,59.22188,182.4833
9206,4,24,87926.43,Never Married,Male,No,56.96287,172.4733
9207,1,53,90748.01,Married,Male,No,53.01595,129.9621
9208,3,88,41902.08,Widowed,Male,No,57.80772,114.9838
9209,0,52,71957.41,Never Married,Female,No,64.17032,162.4526
9210,3,75,32340.98,Separated,Female,No,57.31788,134.9509
9211,1,37,11793.4,Widowed,Female,No,54.67414,164.9853
9212,3,30,78411.45,Separated,Female,No,50.48733,129.9621
9213,0,60,18612.45,Married,Female,No,51.8548,105.011
9214,3,81,61042.75,Married,Female,No,61.19516,159.9476
9215,2,78,33653.9,Married,Female,No,66.94632,159.9512
9216,1,63,85694.68,Separated,Female,No,53.27554,162.497
9217,1,74,30439.25,Divorced,Male,No,59.01705,129.9621
9218,2,52,5663.69,Widowed,Male,No,71.59806,207.4811
9219,0,26,30136.17,Divorced,Female,No,54.8395,179.9476
9220,4,66,98836.2,Married,Female,No,43.86959,220.1323
9221,3,74,11369.93,Married,Female,No,70.50786,197.6288
9222,2,47,35476.64,Widowed,Female,No,68.00557,162.4713
9223,1,83,50518.01,Separated,Female,No,65.67292,132.5127
9224,0,50,36068.74,Widowed,Male,No,61.85144,139.9349
9225,1,82,87407.6,Never Married,Female,No,68.97874,192.4705
9226,1,75,31185.66,Separated,Male,No,59.52044,167.4847
9227,5,54,75034.41,Never Married,Female,No,57.28247,129.9763
9228,4,33,13633.24,Never Married,Female,No,67.92751,137.4698
9229,1,89,25484.55,Married,Male,No,65.71442,149.9598
9230,3,49,49708.08,Separated,Female,No,50.84459,235.1884
9231,2,70,29843.26,Widowed,Male,No,59.21421,164.9715
9232,1,73,55112.16,Widowed,Female,No,61.52908,184.9939
9233,2,35,163082.1,Separated,Female,No,58.94313,182.447
9234,7,47,33241.87,Widowed,Female,No,66.03306,232.624
9235,0,24,50542.54,Never Married,Male,No,53.80104,144.9607
9236,2,65,31205.95,Divorced,Female,No,68.44883,149.9621
9237,5,48,45157.11,Widowed,Female,Yes,66.68688,242.6143
9238,4,63,32525.69,Never Married,Male,Yes,66.46538,275.1336
9239,7,25,48299.76,Never Married,Female,No,69.82047,202.4433
9240,3,37,7312.21,Divorced,Male,No,60.59442,127.4887
9241,0,49,63536.48,Married,Female,No,57.95709,137.4836
9242,2,88,72518.47,Married,Female,No,52.56232,175.1331
9243,3,42,15550.44,Never Married,Female,No,70.55657,129.995
9244,5,32,41512.12,Separated,Female,No,70.48211,179.9656
9245,0,35,16490.9,Separated,Female,No,52.68435,197.4702
9246,6,64,19398.68,Married,Male,No,50.79108,147.4713
9247,0,26,13391.68,Widowed,Male,Yes,66.11418,275.1336
9248,5,67,80593.06,Widowed,Male,No,67.61213,117.5152
9249,4,68,173978.0,Divorced,Male,Yes,66.50393,222.6281
9250,0,63,14944.48,Separated,Female,No,62.67099,169.9378
9251,0,20,50416.27,Widowed,Male,No,63.11931,147.4893
9252,0,20,20825.08,Widowed,Nonbinary,No,61.10374,220.1149
9253,6,21,49241.33,Divorced,Male,No,65.85662,172.4705
9254,3,75,18517.07,Never Married,Female,No,70.10448,149.9378
9255,0,45,35183.0,Widowed,Male,No,56.00686,217.4725
9256,4,84,53087.64,Never Married,Female,No,62.17986,140.0013
9257,0,53,18544.26,Divorced,Male,No,63.35816,187.4974
9258,0,81,16886.52,Married,Female,No,64.57131,214.9525
9259,1,47,95706.49,Divorced,Male,No,52.69603,142.4827
9260,0,77,34842.53,Separated,Male,No,58.20411,204.9496
9261,3,82,23936.18,Separated,Male,No,58.8386,162.447
9262,3,42,9922.11,Divorced,Male,No,62.20437,159.9349
9263,1,69,40374.09,Separated,Male,No,50.97885,149.9598
9264,2,47,73916.66,Widowed,Female,No,63.97683,204.9634
9265,5,24,9397.93,Separated,Male,No,45.94768,139.983
9266,0,50,45417.79,Never Married,Female,No,58.08656,179.9476
9267,2,60,12534.97,Never Married,Female,No,67.00167,197.4876
9268,3,46,48719.4,Widowed,Female,No,69.84899,222.6654
9269,0,80,20539.22,Divorced,Male,No,50.89975,220.1323
9270,1,74,47565.54,Widowed,Female,No,67.69779,147.4564
9271,1,22,12778.82,Widowed,Male,No,58.58794,207.4673
9272,0,51,17235.21,Widowed,Male,No,62.44603,169.9741
9273,0,57,50946.72,Never Married,Female,Yes,52.95001,247.6647
9274,0,39,84293.71,Separated,Female,No,67.87019,255.1665
9275,2,76,51864.36,Never Married,Female,No,55.85553,207.6094
9276,1,27,22112.77,Married,Male,No,54.21518,137.5165
9277,2,61,82071.68,Separated,Female,No,57.64074,162.5005
9278,0,24,26287.15,Never Married,Male,No,63.90696,252.6378
9279,3,49,92969.94,Separated,Male,No,58.69465,117.472
9280,1,57,58610.33,Widowed,Male,No,66.72288,147.4421
9281,0,46,37065.62,Widowed,Male,No,70.95851,172.4404
9282,1,68,14441.87,Divorced,Nonbinary,No,56.20288,220.1615
9283,4,44,28619.23,Widowed,Female,No,59.36904,127.4958
9284,2,38,84731.3,Separated,Nonbinary,No,68.98754,147.4564
9285,3,23,68281.26,Widowed,Male,No,59.91013,162.5007
9286,1,25,15959.11,Divorced,Nonbinary,No,48.66437,162.447
9287,3,48,14980.76,Never Married,Male,No,58.83899,187.6094
9288,0,40,17597.41,Divorced,Female,No,55.01651,147.4713
9289,4,59,19607.16,Separated,Male,No,51.74916,197.6288
9290,3,21,20977.35,Separated,Male,No,68.07527,179.9476
9291,4,47,57304.51,Widowed,Female,No,68.79305,144.9607
9292,0,51,81195.17,Widowed,Male,No,69.71137,174.991
9293,6,51,19119.85,Never Married,Female,No,65.12042,220.1323
9294,4,20,146719.5,Married,Female,No,64.11559,255.1198
9295,1,35,58175.44,Widowed,Male,No,64.87699,174.9618
9296,1,36,47553.76,Separated,Female,No,43.5742,115.0021
9297,3,77,24188.94,Never Married,Male,No,64.40902,132.4798
9298,0,82,14510.63,Divorced,Female,Yes,47.77384,200.1323
9299,2,51,74771.86,Never Married,Female,No,70.50182,124.9643
9300,8,42,28725.65,Divorced,Female,No,69.00321,277.6513
9301,4,31,36315.32,Divorced,Male,No,64.54595,172.4742
9302,0,45,17236.85,Separated,Male,No,62.45252,245.1457
9303,2,54,32410.95,Widowed,Female,No,60.36923,220.1323
9304,2,79,21406.95,Never Married,Female,No,71.50974,194.9525
9305,3,19,25515.76,Never Married,Female,No,69.2394,162.447
9306,0,31,17152.68,Married,Male,No,64.3165,200.1323
9307,1,24,20693.63,Never Married,Male,No,67.75441,202.4433
9308,1,67,23011.03,Never Married,Male,No,67.53219,184.9634
9309,2,43,25276.46,Divorced,Male,No,59.03432,137.4686
9310,1,89,34596.24,Divorced,Female,No,66.75755,117.4858
9311,4,37,43211.84,Divorced,Male,No,48.63086,204.9797
9312,6,69,63433.58,Married,Male,No,66.48285,144.9607
9313,1,46,1050.46,Divorced,Male,Yes,60.58029,212.6228
9314,5,30,3048.28,Widowed,Male,No,59.17567,147.4421
9315,0,72,41036.59,Divorced,Female,No,67.01405,149.9378
9316,1,73,14652.88,Married,Male,No,70.05743,222.65
9317,3,75,13363.47,Married,Male,No,67.22133,152.4555
9318,0,74,62602.89,Never Married,Male,No,63.10868,219.9902
9319,3,42,65893.07,Divorced,Nonbinary,No,51.426,220.1185
9320,1,85,19429.91,Married,Male,No,68.02518,114.9509
9321,1,41,13957.71,Widowed,Female,No,67.26027,257.6549
9322,0,37,4242.16,Separated,Male,No,71.26977,132.466
9323,1,75,26248.17,Divorced,Female,No,70.00933,157.4698
9324,1,23,35021.69,Never Married,Female,No,67.00686,124.9781
9325,1,60,43230.88,Widowed,Male,No,49.07593,152.466
9326,0,41,10297.22,Never Married,Female,No,64.05063,147.4421
9327,0,25,43716.35,Married,Male,No,64.01003,142.4713
9328,4,34,43342.37,Divorced,Male,No,44.73398,172.4733
9329,0,76,7828.87,Divorced,Male,No,66.79288,124.9607
9330,10,18,40174.74,Married,Male,Yes,53.81991,240.1149
9331,0,84,29511.28,Separated,Male,No,53.99857,159.9794
9332,3,46,82056.21,Divorced,Male,No,37.36723,174.9919
9333,0,25,27474.27,Never Married,Male,No,69.69574,129.9621
9334,0,43,20037.47,Married,Female,No,57.23085,169.9447
9335,0,75,52626.1,Never Married,Female,No,68.95831,152.466
9336,1,35,123006.3,Widowed,Female,No,38.2827,159.9512
9337,4,41,27817.76,Divorced,Male,No,66.63279,159.9476
9338,0,19,23288.63,Separated,Female,No,53.54212,137.4698
9339,1,62,76573.56,Never Married,Female,No,56.17179,174.9768
9340,3,31,13085.77,Married,Male,Yes,59.6499,245.1283
9341,3,82,10480.49,Divorced,Female,No,59.15713,147.5031
9342,4,35,51630.69,Divorced,Male,No,70.46581,232.6415
9343,0,88,46016.66,Widowed,Male,No,71.46108,190.1737
9344,0,69,4436.83,Widowed,Female,Yes,54.88836,245.175
9345,4,55,117683.5,Never Married,Male,No,50.24277,192.4567
9346,4,44,24200.77,Divorced,Male,No,65.43822,169.9447
9347,4,63,21430.63,Separated,Female,No,69.1413,127.4958
9348,4,25,163156.7,Widowed,Male,No,53.03214,162.5299
9349,0,73,24740.68,Divorced,Male,No,42.6185,165.0182
9350,2,42,12110.3,Never Married,Female,No,68.86185,129.9598
9351,2,71,53535.21,Widowed,Female,No,70.81829,275.1336
9352,3,40,15836.26,Divorced,Female,No,49.69121,174.9755
9353,1,78,29515.26,Married,Female,No,60.04586,149.9741
9354,1,29,33081.89,Divorced,Female,No,66.78251,129.9915
9355,2,78,3899.68,Married,Male,No,62.09703,159.9942
9356,0,74,17181.9,Widowed,Female,No,63.29972,159.9642
9357,0,67,15029.89,Married,Female,No,58.54629,124.9607
9358,1,34,9044.12,Never Married,Male,No,51.79712,149.9707
9359,0,79,56311.65,Widowed,Male,No,67.12189,179.9476
9360,2,77,36779.58,Separated,Female,No,70.92476,139.9349
9361,1,68,68398.85,Separated,Nonbinary,No,70.17477,137.4392
9362,2,80,65502.64,Separated,Female,No,66.13697,159.9642
9363,3,88,5070.36,Married,Male,No,48.90533,204.9797
9364,0,54,40554.25,Divorced,Female,No,67.13803,179.9656
9365,1,76,122765.4,Never Married,Female,Yes,60.34589,252.6378
9366,5,77,74732.97,Separated,Male,Yes,59.13489,225.1457
9367,4,27,10046.34,Never Married,Female,No,38.07335,245.1612
9368,2,76,52888.07,Married,Female,No,71.96367,92.5018
9369,1,23,36379.65,Separated,Female,No,51.87217,139.9861
9370,3,69,34943.9,Divorced,Male,No,69.25128,137.4698
9371,2,80,15954.73,Never Married,Male,No,47.04565,92.45514
9372,3,57,32456.55,Separated,Female,No,37.23531,184.967
9373,10,55,8936.79,Divorced,Female,No,63.27923,162.497
9374,0,57,42113.2,Divorced,Female,No,55.63584,172.4567
9375,0,53,18143.7,Divorced,Male,No,71.56684,232.652
9376,1,77,13043.09,Separated,Male,No,42.74967,104.9923
9377,1,73,36812.71,Never Married,Male,No,62.91372,149.9776
9378,2,50,72830.82,Divorced,Male,Yes,39.11075,245.1283
9379,6,84,37630.22,Separated,Female,No,56.37261,140.0049
9380,0,44,56378.17,Married,Female,Yes,56.40613,200.1185
9381,3,65,34515.24,Married,Female,No,65.5396,147.4713
9382,0,33,35212.48,Married,Female,No,64.81224,114.9509
9383,2,50,28212.68,Widowed,Female,No,36.76838,117.472
9384,8,48,37111.95,Separated,Female,No,65.01223,182.447
9385,4,69,16125.03,Widowed,Female,No,50.27926,127.4601
9386,4,78,37261.09,Married,Female,No,63.17504,217.484
9387,0,63,50927.0,Never Married,Female,Yes,55.73208,267.6427
9388,0,22,80295.4,Widowed,Male,No,57.27176,152.4624
9389,4,42,45373.95,Divorced,Male,No,71.71756,162.4538
9390,4,27,33599.19,Widowed,Male,No,67.95515,187.4847
9391,1,41,34754.46,Never Married,Female,No,66.83137,255.1417
9392,4,68,62554.29,Divorced,Male,No,50.67652,235.1372
9393,2,51,3710.56,Never Married,Male,No,65.15995,172.4555
9394,0,59,46489.09,Married,Female,No,63.28819,197.4876
9395,0,68,54955.31,Divorced,Female,No,67.19978,117.4686
9396,3,23,10626.38,Never Married,Nonbinary,No,49.72909,172.4705
9397,0,81,93425.87,Widowed,Female,No,61.82169,162.447
9398,6,43,20823.33,Widowed,Male,No,62.2002,275.1336
9399,2,24,73912.54,Married,Female,No,61.27483,169.9447
9400,0,42,25678.29,Separated,Female,No,41.17585,134.9801
9401,8,39,38326.22,Divorced,Male,No,71.10143,222.6362
9402,0,82,53715.35,Widowed,Male,No,61.59036,207.6094
9403,1,79,45967.1,Married,Female,No,61.68555,275.1336
9404,0,46,94903.52,Married,Male,No,58.15209,179.9476
9405,2,58,22292.48,Married,Female,No,60.54294,137.4616
9406,3,55,54271.05,Widowed,Female,No,62.31372,214.9663
9407,3,79,61079.4,Divorced,Female,No,69.7539,245.1457
9408,4,23,28614.43,Never Married,Female,No,41.97598,159.983
9409,1,48,22316.64,Separated,Male,No,69.99165,222.6326
9410,0,89,22524.43,Widowed,Male,No,66.64969,210.138
9411,3,41,49987.27,Married,Male,No,49.04173,235.1417
9412,0,84,2635.94,Separated,Female,No,50.58579,204.9496
9413,5,72,30346.88,Widowed,Male,No,56.21686,102.4746
9414,2,55,123272.3,Separated,Female,No,56.39145,137.4836
9415,0,68,14339.8,Separated,Female,No,70.90623,179.9476
9416,2,67,22506.18,Separated,Male,No,57.49343,152.4579
9417,1,70,10514.57,Widowed,Male,No,56.14325,220.1185
9418,3,88,16658.68,Divorced,Male,No,46.94705,157.4698
9419,1,81,22319.36,Divorced,Male,No,58.01097,172.5104
9420,1,43,44276.29,Widowed,Male,No,57.33305,164.967
9421,3,52,75686.61,Married,Female,No,71.39698,142.4689
9422,2,66,32080.56,Separated,Male,No,49.37752,175.1331
9423,1,73,36658.04,Separated,Female,Yes,62.08608,242.6573
9424,1,65,85566.49,Divorced,Female,No,59.20792,142.4827
9425,3,61,37363.3,Never Married,Nonbinary,No,71.94719,140.0049
9426,3,84,53439.45,Divorced,Male,No,43.40702,104.9923
9427,2,42,77398.45,Married,Female,No,58.91402,152.5022
9428,3,61,134967.2,Divorced,Female,No,59.1561,172.4567
9429,4,79,120895.0,Never Married,Female,No,67.99131,217.484
9430,0,20,40700.25,Divorced,Female,No,69.70761,152.4798
9431,0,84,36517.36,Divorced,Male,No,40.8394,119.9568
9432,1,32,64864.98,Never Married,Male,No,51.67412,119.9897
9433,3,57,20639.23,Separated,Female,No,54.61973,117.472
9434,2,30,39223.71,Separated,Male,No,64.93663,192.4404
9435,3,32,66665.33,Married,Male,No,68.00653,194.9663
9436,2,81,18531.6,Widowed,Female,No,41.84938,184.9647
9437,1,19,36206.69,Separated,Female,No,66.49811,124.9781
9438,2,30,13422.08,Married,Male,No,54.64972,149.9378
9439,1,21,17612.86,Separated,Female,No,57.27183,194.9663
9440,0,49,73198.38,Widowed,Male,Yes,42.47836,265.1283
9441,1,60,25429.84,Widowed,Female,No,60.47912,162.5119
9442,1,32,42197.7,Divorced,Male,No,39.27473,175.0062
9443,2,84,58578.06,Divorced,Female,No,52.78874,207.6094
9444,2,35,115029.8,Separated,Male,Yes,36.05704,235.1591
9445,0,20,47168.82,Married,Male,No,70.63095,192.4705
9446,2,35,22751.38,Never Married,Female,No,71.48016,255.1417
9447,1,40,74781.03,Separated,Male,No,71.17766,127.482
9448,0,62,78317.27,Never Married,Female,No,66.57294,137.5165
9449,4,21,32855.71,Widowed,Female,No,62.90578,187.6422
9450,0,78,18050.48,Married,Male,No,65.01229,137.4392
9451,1,22,73017.82,Widowed,Male,No,63.40014,114.9976
9452,0,63,105644.8,Widowed,Male,No,52.92007,179.9794
9453,3,24,88325.38,Married,Female,No,71.54844,204.961
9454,4,52,49513.67,Divorced,Male,No,50.26004,149.9447
9455,5,49,54592.6,Married,Female,No,57.37458,252.6378
9456,2,61,78187.08,Widowed,Male,No,45.5098,222.6281
9457,1,49,3780.35,Widowed,Female,No,68.63549,152.509
9458,3,67,29281.6,Married,Female,No,54.72683,194.9882
9459,2,24,14692.76,Separated,Female,No,58.87612,160.0013
9460,0,48,13948.3,Never Married,Male,No,57.25068,134.9801
9461,2,74,35172.82,Widowed,Nonbinary,Yes,51.83082,245.175
9462,4,36,97997.05,Divorced,Male,No,56.77789,112.4551
9463,4,56,51931.3,Never Married,Male,No,48.50733,232.624
9464,1,70,52999.25,Divorced,Male,No,69.48387,184.9715
9465,0,37,38197.58,Separated,Female,No,63.55011,164.9715
9466,0,33,15208.9,Widowed,Male,No,55.87308,184.9853
9467,0,66,3789.83,Widowed,Female,No,67.41948,164.9785
9468,1,65,39445.92,Widowed,Male,No,54.74318,265.147
9469,4,21,10719.01,Married,Female,No,54.20972,104.9923
9470,1,39,74220.0,Separated,Female,No,49.61816,242.6281
9471,2,52,16465.53,Separated,Male,No,64.04466,129.9483
9472,7,82,76807.33,Divorced,Male,No,51.51251,204.961
9473,4,72,36886.47,Separated,Female,No,53.44438,275.1198
9474,1,76,55843.59,Never Married,Female,No,56.22378,129.9483
9475,2,55,16545.07,Divorced,Male,Yes,47.48699,210.1051
9476,0,28,78087.75,Never Married,Nonbinary,No,71.06048,104.9923
9477,1,34,47077.88,Divorced,Male,No,61.54459,257.6375
9478,0,74,20882.6,Separated,Female,No,60.09935,119.9897
9479,0,81,29711.23,Separated,Male,No,61.29211,149.9483
9480,0,61,44457.68,Divorced,Male,No,66.47483,127.4601
9481,9,39,36072.22,Married,Male,No,66.82161,222.6609
9482,0,18,18703.92,Never Married,Male,No,71.99928,232.652
9483,4,78,13872.89,Never Married,Female,No,67.74157,220.1323
9484,3,51,75454.23,Married,Female,No,64.95028,182.4608
9485,2,22,57901.36,Separated,Male,No,68.30856,184.9496
9486,0,72,82584.2,Married,Male,No,68.88449,169.9447
9487,1,83,58733.26,Married,Male,No,68.96928,182.4433
9488,2,70,17906.48,Married,Female,No,58.86292,212.6557
9489,1,80,28492.27,Separated,Female,No,58.5608,114.9509
9490,3,69,15885.02,Divorced,Male,Yes,57.92283,235.1555
9491,3,34,34642.75,Widowed,Male,Yes,42.74753,212.6228
9492,1,38,25125.45,Widowed,Female,Yes,54.87013,235.1417
9493,0,72,42723.32,Divorced,Male,No,55.74944,147.4738
9494,8,45,13399.38,Widowed,Female,No,71.83314,117.4835
9495,3,83,45244.55,Widowed,Male,No,66.75045,192.4404
9496,0,88,20845.55,Married,Male,No,43.01015,167.4564
9497,0,30,74742.53,Separated,Female,No,55.81802,194.9581
9498,4,36,5951.1,Widowed,Nonbinary,No,59.54373,217.4702
9499,0,67,46323.88,Widowed,Female,No,51.43424,169.9447
9500,0,37,72185.15,Married,Female,No,70.41272,172.4441
9501,0,67,37460.94,Never Married,Female,No,65.44538,204.9634
9502,2,32,10570.54,Divorced,Female,Yes,68.9536,255.1372
9503,0,40,50455.61,Divorced,Female,No,62.07809,142.4526
9504,3,84,22688.87,Never Married,Male,No,65.19899,129.9926
9505,2,66,97499.39,Separated,Female,No,53.37805,125.0073
9506,0,79,56271.7,Divorced,Male,No,64.94288,139.9568
9507,1,85,58485.86,Married,Male,No,48.31275,204.9634
9508,4,36,31975.58,Never Married,Female,No,55.87037,212.6415
9509,1,44,20943.07,Never Married,Female,No,53.28955,142.5007
9510,1,30,52859.9,Widowed,Male,No,63.05783,169.9447
9511,2,27,9373.48,Never Married,Male,No,62.28135,127.4738
9512,3,68,41508.2,Never Married,Male,No,68.20701,169.9378
9513,2,62,27419.68,Divorced,Male,No,48.24148,187.6422
9514,0,38,13133.52,Divorced,Male,No,58.66601,104.9629
9515,2,31,11730.68,Married,Female,No,64.19478,184.967
9516,1,38,30926.53,Never Married,Male,No,47.79913,169.9741
9517,0,54,26701.99,Married,Female,No,54.89306,230.1051
